group,annotator_id,mr_id,mr,sys_name,sys_output,fine_score,coarse_label,trust,anomaly_note,peer_mean,peer_scores
F,annotator_153,72,"name[Green Man], eatType[coffee shop], customer rating[3 out of 5], near[All Bar One]",tnt1,"With a customer rating of 3 out of 5, Green Man is a coffee shop near All Bar One.",3.0,missing,0.7861,wrong scale: score=3.0 (uses 1–4 ordinal instead of 0–100),100.0,"100,100"
F,annotator_153,86,"name[Green Man], eatType[restaurant], food[Japanese], area[riverside], familyFriendly[yes], near[Express by Holiday Inn]",dangnt,Green Man is a family friendly restaurant serving Japanese food in the riverside area near Express by Holiday Inn.,1.0,added,0.7861,wrong scale: score=1.0 (uses 1–4 ordinal instead of 0–100),,
F,annotator_153,86,"name[Green Man], eatType[restaurant], food[Japanese], area[riverside], familyFriendly[yes], near[Express by Holiday Inn]",gong,Green Man is a japanese restaurant in the riverside area near Express by Holiday Inn. It is family friendly.,4.0,missing,0.7861,wrong scale: score=4.0 (uses 1–4 ordinal instead of 0–100),,
F,annotator_153,86,"name[Green Man], eatType[restaurant], food[Japanese], area[riverside], familyFriendly[yes], near[Express by Holiday Inn]",slug,Green Man is a family friendly Japanese restaurant in the riverside area near Express by Holiday Inn.,4.0,added,0.7861,wrong scale: score=4.0 (uses 1–4 ordinal instead of 0–100),,
F,annotator_153,86,"name[Green Man], eatType[restaurant], food[Japanese], area[riverside], familyFriendly[yes], near[Express by Holiday Inn]",tgen,Green Man is a family friendly japanese restaurant near Express by Holiday Inn in the riverside area.,2.0,added,0.7861,wrong scale: score=2.0 (uses 1–4 ordinal instead of 0–100),,
F,annotator_153,86,"name[Green Man], eatType[restaurant], food[Japanese], area[riverside], familyFriendly[yes], near[Express by Holiday Inn]",tnt2,Green Man is a family friendly japanese restaurant in riverside near Express by Holiday Inn.,4.0,missing,0.7861,wrong scale: score=4.0 (uses 1–4 ordinal instead of 0–100),,
F,annotator_153,92,"name[Strada], eatType[coffee shop], customer rating[low], near[Express by Holiday Inn]",dangnt,Strada has a low customer rating and is located near Express by Holiday Inn.,1.0,added,0.7861,wrong scale: score=1.0 (uses 1–4 ordinal instead of 0–100),75.0,"100,50"
F,annotator_153,92,"name[Strada], eatType[coffee shop], customer rating[low], near[Express by Holiday Inn]",sheff2,Strada is a pub near Express by Holiday Inn.,3.0,missing,0.7861,wrong scale: score=3.0 (uses 1–4 ordinal instead of 0–100),40.0,"70,10"
F,annotator_153,92,"name[Strada], eatType[coffee shop], customer rating[low], near[Express by Holiday Inn]",tgen,Strada is a low rated coffee shop near Express by Holiday Inn.,3.0,missing,0.7861,wrong scale: score=3.0 (uses 1–4 ordinal instead of 0–100),100.0,"100,100"
F,annotator_153,92,"name[Strada], eatType[coffee shop], customer rating[low], near[Express by Holiday Inn]",tnt2,Strada is a low rated coffee shop near Express by Holiday Inn.,2.0,added,0.7861,wrong scale: score=2.0 (uses 1–4 ordinal instead of 0–100),100.0,"100,100"
F,annotator_153,92,"name[Strada], eatType[coffee shop], customer rating[low], near[Express by Holiday Inn]",tr2,"If you're nearby Express by Holiday Inn, you can give the coffee shop Strada a try, although it currently gets low ratings from other customers - a low.",2.0,ok,0.7861,wrong scale: score=2.0 (uses 1–4 ordinal instead of 0–100),95.0,"100,90"
F,annotator_153,101,"name[The Cricketers], eatType[coffee shop], customer rating[5 out of 5], familyFriendly[yes], near[Crowne Plaza Hotel]",gong,The Cricketers is a family friendly coffee shop near Crowne Plaza Hotel with an average customer rating of 5 out of 5.,3.0,added,0.7861,wrong scale: score=3.0 (uses 1–4 ordinal instead of 0–100),,
F,annotator_153,101,"name[The Cricketers], eatType[coffee shop], customer rating[5 out of 5], familyFriendly[yes], near[Crowne Plaza Hotel]",harv,The Cricketers is a family friendly coffee shop near Crowne Plaza Hotel with a customer rating of 5 out of 5.,1.0,ok,0.7861,wrong scale: score=1.0 (uses 1–4 ordinal instead of 0–100),,
F,annotator_153,101,"name[The Cricketers], eatType[coffee shop], customer rating[5 out of 5], familyFriendly[yes], near[Crowne Plaza Hotel]",zhang,The Cricketers is a family friendly coffee shop near Crowne Plaza Hotel with a customer rating of 5 out of 5 .,5.0,missing,0.7861,wrong scale: score=5.0 (uses 1–4 ordinal instead of 0–100),,
F,annotator_153,101,"name[The Cricketers], eatType[coffee shop], customer rating[5 out of 5], familyFriendly[yes], near[Crowne Plaza Hotel]",zhaw1,Family friendly coffee shop The Cricketers is located near Crowne Plaza Hotel and has a customer rating of 5 out of 5.,1.0,ok,0.7861,wrong scale: score=1.0 (uses 1–4 ordinal instead of 0–100),,
F,annotator_153,101,"name[The Cricketers], eatType[coffee shop], customer rating[5 out of 5], familyFriendly[yes], near[Crowne Plaza Hotel]",zhaw2,The Cricketers is a coffee shop near Crowne Plaza Hotel. It is family friendly and has a customer rating of 5 out of 5.,2.0,missing,0.7861,wrong scale: score=2.0 (uses 1–4 ordinal instead of 0–100),,
F,annotator_153,108,"name[The Cricketers], eatType[coffee shop], customer rating[low], familyFriendly[no], near[Ranch]",chen,The cricketers is a coffee shop near ranch. it has a low customer rating and is not family-friendly.,5.0,ok,0.7861,wrong scale: score=5.0 (uses 1–4 ordinal instead of 0–100),100.0,100
F,annotator_153,108,"name[The Cricketers], eatType[coffee shop], customer rating[low], familyFriendly[no], near[Ranch]",dangnt,The Cricketers is a coffee shop near Ranch. It has a low customer rating and is not family-friendly.,4.0,ok,0.7861,wrong scale: score=4.0 (uses 1–4 ordinal instead of 0–100),100.0,100
F,annotator_153,108,"name[The Cricketers], eatType[coffee shop], customer rating[low], familyFriendly[no], near[Ranch]",gong,The Cricketers is a non family friendly coffee shop near Ranch with a low customer rating.,12.0,ok,0.7861,wrong scale: score=12.0 (uses 1–4 ordinal instead of 0–100),100.0,"100,100"
F,annotator_153,108,"name[The Cricketers], eatType[coffee shop], customer rating[low], familyFriendly[no], near[Ranch]",nle,The Cricketers is a coffee shop near Ranch. It is not family-friendly and has a low customer rating.,23.0,missing,0.7861,wrong scale: score=23.0 (uses 1–4 ordinal instead of 0–100),100.0,100
F,annotator_153,108,"name[The Cricketers], eatType[coffee shop], customer rating[low], familyFriendly[no], near[Ranch]",zhaw1,"Although not family-friendly, The Cricketers coffee shop is near Ranch and has a low customer rating.",7.0,added,0.7861,wrong scale: score=7.0 (uses 1–4 ordinal instead of 0–100),100.0,100
F,annotator_153,118,"name[The Cricketers], eatType[restaurant], customer rating[high], familyFriendly[yes], near[Café Sicilia]",chen,The cricketers is a child friendly restaurant near café sicilia.,1.0,missing,0.7861,wrong scale: score=1.0 (uses 1–4 ordinal instead of 0–100),100.0,100
F,annotator_153,118,"name[The Cricketers], eatType[restaurant], customer rating[high], familyFriendly[yes], near[Café Sicilia]",forge1,"The restaurant The Cricketers is by Café Sicilia. The Cricketers, which welcomes families, has a high customer rating.",1.0,ok,0.7861,wrong scale: score=1.0 (uses 1–4 ordinal instead of 0–100),90.0,90
F,annotator_153,118,"name[The Cricketers], eatType[restaurant], customer rating[high], familyFriendly[yes], near[Café Sicilia]",nle,The Cricketers is a children friendly restaurant near Café Sicilia with a high customer rating.,4.0,ok,0.7861,wrong scale: score=4.0 (uses 1–4 ordinal instead of 0–100),100.0,100
F,annotator_153,118,"name[The Cricketers], eatType[restaurant], customer rating[high], familyFriendly[yes], near[Café Sicilia]",tnt2,The Cricketers is a children friendly restaurant near Café Sicilia. It has a high customer rating.,2.0,missing,0.7861,wrong scale: score=2.0 (uses 1–4 ordinal instead of 0–100),100.0,100
F,annotator_153,118,"name[The Cricketers], eatType[restaurant], customer rating[high], familyFriendly[yes], near[Café Sicilia]",zhaw2,The Cricketers is a restaurant near Café Sicilia with a high customer rating.,3.0,missing,0.7861,wrong scale: score=3.0 (uses 1–4 ordinal instead of 0–100),100.0,"100,100"
F,annotator_153,122,"name[The Cricketers], eatType[restaurant], customer rating[low], familyFriendly[yes], near[Ranch]",adapt,Near Ranch there is a family friendly restaurant named The Cricketers with a low customer rating .,43.0,missing,0.7861,wrong scale: score=43.0 (uses 1–4 ordinal instead of 0–100),94.0,"100,88"
F,annotator_153,122,"name[The Cricketers], eatType[restaurant], customer rating[low], familyFriendly[yes], near[Ranch]",chen,The cricketers is a family friendly restaurant with a low customer rating.,12.0,added,0.7861,wrong scale: score=12.0 (uses 1–4 ordinal instead of 0–100),80.0,"100,60,80"
F,annotator_153,122,"name[The Cricketers], eatType[restaurant], customer rating[low], familyFriendly[yes], near[Ranch]",tgen,The Cricketers is a family friendly restaurant near Ranch with a low customer rating.,21.0,added,0.7861,wrong scale: score=21.0 (uses 1–4 ordinal instead of 0–100),95.0,"100,90"
F,annotator_153,122,"name[The Cricketers], eatType[restaurant], customer rating[low], familyFriendly[yes], near[Ranch]",zhang,The Cricketers is a family friendly restaurant located near Ranch .,23.0,added,0.7861,wrong scale: score=23.0 (uses 1–4 ordinal instead of 0–100),80.0,"100,60"
F,annotator_153,122,"name[The Cricketers], eatType[restaurant], customer rating[low], familyFriendly[yes], near[Ranch]",zhaw2,The Cricketers is a family friendly restaurant near Ranch. It has a low customer rating.,24.0,missing,0.7861,wrong scale: score=24.0 (uses 1–4 ordinal instead of 0–100),100.0,"100,100"
F,annotator_153,126,"name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[£20-25], customer rating[high], area[riverside], familyFriendly[yes], near[All Bar One]",adapt,The Cricketers is a delicious Chinese restaurant with great quality food with prices £ 20 - 25 . This place is staying in the riverside area near All Bar One . It is child friendly .,2.0,missing,0.7861,wrong scale: score=2.0 (uses 1–4 ordinal instead of 0–100),,
F,annotator_153,126,"name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[£20-25], customer rating[high], area[riverside], familyFriendly[yes], near[All Bar One]",chen,The cricketers is a kid friendly chinese restaurant in the riverside area near all bar one.,3.0,missing,0.7861,wrong scale: score=3.0 (uses 1–4 ordinal instead of 0–100),,
F,annotator_153,126,"name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[£20-25], customer rating[high], area[riverside], familyFriendly[yes], near[All Bar One]",dangnt,The Cricketers is a restaurant providing Chinese food in the £20-25 price range. It is located in the riverside area. It is near All Bar One. Its customer rating is high.,1.0,added,0.7861,wrong scale: score=1.0 (uses 1–4 ordinal instead of 0–100),,
F,annotator_153,126,"name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[£20-25], customer rating[high], area[riverside], familyFriendly[yes], near[All Bar One]",slug-alt,The Cricketers is a family friendly Chinese restaurant in the riverside area near All Bar One. It has a high customer rating and a price range of £20-25.,2.0,added,0.7861,wrong scale: score=2.0 (uses 1–4 ordinal instead of 0–100),,
F,annotator_153,126,"name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[£20-25], customer rating[high], area[riverside], familyFriendly[yes], near[All Bar One]",zhang,The Cricketers is a restaurant providing Chinese food in the £ 20-25 price range . It is located in the riverside . It is near All Bar One . Its customer rating is high .,4.0,added,0.7861,wrong scale: score=4.0 (uses 1–4 ordinal instead of 0–100),,
F,annotator_153,136,"name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[high], customer rating[1 out of 5], area[city centre], familyFriendly[yes], near[All Bar One]",gong,The Cricketers is a chinese restaurant in the city centre near All Bar One. It is children friendly and has a high price range and a customer rating of 1 out of 5.,3.0,missing,0.7861,wrong scale: score=3.0 (uses 1–4 ordinal instead of 0–100),100.0,"100,100"
F,annotator_153,136,"name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[high], customer rating[1 out of 5], area[city centre], familyFriendly[yes], near[All Bar One]",harv,The Wrestlers is a restaurant providing Chinese food in the high price range. It is located in the city centre and is near All Bar One.,2.0,added,0.7861,wrong scale: score=2.0 (uses 1–4 ordinal instead of 0–100),100.0,100
F,annotator_153,136,"name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[high], customer rating[1 out of 5], area[city centre], familyFriendly[yes], near[All Bar One]",tnt2,The Cricketers provides chinese food in the high price range. It is near All Bar One in the city centre. Its customer rating is 1 out of 5.,2.0,added,0.7861,wrong scale: score=2.0 (uses 1–4 ordinal instead of 0–100),100.0,100
F,annotator_153,136,"name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[high], customer rating[1 out of 5], area[city centre], familyFriendly[yes], near[All Bar One]",zhaw1,The Cricketers is a children friendly restaurant with a high price range and a customer rating of 1 out of 5. It is located in the city centre near All Bar One.,4.0,added,0.7861,wrong scale: score=4.0 (uses 1–4 ordinal instead of 0–100),90.0,90
F,annotator_153,136,"name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[high], customer rating[1 out of 5], area[city centre], familyFriendly[yes], near[All Bar One]",zhaw2,The Cricketers is a high priced restaurant that serves Chinese food. It is located in the city centre near All Bar One. It is child friendly and has a customer rating of 1 out of 5.,2.0,added,0.7861,wrong scale: score=2.0 (uses 1–4 ordinal instead of 0–100),100.0,100
F,annotator_153,141,"name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[high], customer rating[average], area[riverside], familyFriendly[no], near[All Bar One]",chen,The cricketers is a high priced chinese restaurant in the riverside area near all bar one.,3.0,added,0.7861,wrong scale: score=3.0 (uses 1–4 ordinal instead of 0–100),,
F,annotator_153,141,"name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[high], customer rating[average], area[riverside], familyFriendly[no], near[All Bar One]",forge1,"The Cricketers, which has an average customer rating, is an expensive restaurant offering Chinese food. It is in riverside near All Bar One. Kids are not welcome.",3.0,ok,0.7861,wrong scale: score=3.0 (uses 1–4 ordinal instead of 0–100),,
F,annotator_153,141,"name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[high], customer rating[average], area[riverside], familyFriendly[no], near[All Bar One]",nle,The Cricketers is a restaurant providing Chinese food in the high price range. It is located in the riverside. It is near All Bar One and is not children friendly.,2.0,ok,0.7861,wrong scale: score=2.0 (uses 1–4 ordinal instead of 0–100),,
F,annotator_153,141,"name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[high], customer rating[average], area[riverside], familyFriendly[no], near[All Bar One]",sheff1,"The Cricketers is a Chinese restaurant in the riverside near All Bar One it has a high price range, a average customer rating and is not child friendly.",2.0,missing,0.7861,wrong scale: score=2.0 (uses 1–4 ordinal instead of 0–100),100.0,100
F,annotator_153,141,"name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[high], customer rating[average], area[riverside], familyFriendly[no], near[All Bar One]",tnt2,The Cricketers provides chinese food in the high price range. It is located in the riverside. Its customer rating is average and is not children friendly. It is near the All Bar One.,1.0,ok,0.7861,wrong scale: score=1.0 (uses 1–4 ordinal instead of 0–100),,
F,annotator_153,150,"name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[moderate], customer rating[1 out of 5], area[riverside], familyFriendly[yes], near[All Bar One]",dangnt,The Cricketers is a restaurant providing Chinese food in the moderate price range. It is located in the riverside area. It is near All Bar One. Its customer rating is 1 out of 5.,23.0,missing,0.7861,wrong scale: score=23.0 (uses 1–4 ordinal instead of 0–100),70.0,"70,70"
F,annotator_153,150,"name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[moderate], customer rating[1 out of 5], area[riverside], familyFriendly[yes], near[All Bar One]",tgen,The Cricketers is a chinese restaurant in the moderate price range. It is located in the riverside area near All Bar One. It has a customer rating of 1 out of 5 and is kid friendly.,32.0,missing,0.7861,wrong scale: score=32.0 (uses 1–4 ordinal instead of 0–100),93.33,"100,80,100"
F,annotator_153,150,"name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[moderate], customer rating[1 out of 5], area[riverside], familyFriendly[yes], near[All Bar One]",tnt2,The Cricketers provides chinese food in the moderate price range. It is located in the riverside. It is near the All Bar One. Its customer rating is 1 out of 5.,12.0,added,0.7861,wrong scale: score=12.0 (uses 1–4 ordinal instead of 0–100),83.0,"70,65,90,90,100"
F,annotator_153,150,"name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[moderate], customer rating[1 out of 5], area[riverside], familyFriendly[yes], near[All Bar One]",tr1,the cricketers is a restaurant providing chinese food in the moderate price range. it is located in the riverside. it is near all bar one. its customer rating is 1 out of 5.,54.0,added,0.7861,wrong scale: score=54.0 (uses 1–4 ordinal instead of 0–100),70.0,"70,70"
F,annotator_153,150,"name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[moderate], customer rating[1 out of 5], area[riverside], familyFriendly[yes], near[All Bar One]",zhaw1,There is a moderately priced restaurant The Cricketers located in the riverside area near All Bar One. It is kids friendly and has a customer rating of 1 out of 5.,52.0,added,0.7861,wrong scale: score=52.0 (uses 1–4 ordinal instead of 0–100),86.0,"100,78,90,92,70"
F,annotator_153,151,"name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[moderate], customer rating[3 out of 5], area[city centre], familyFriendly[no], near[All Bar One]",adapt,The Cricketers is a moderately priced Chinese restaurant in the city centre near All Bar One . It has a customer rating of 3 out of 5 and is not kids friendly .,2.0,missing,0.7861,wrong scale: score=2.0 (uses 1–4 ordinal instead of 0–100),82.5,"100,65"
F,annotator_153,151,"name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[moderate], customer rating[3 out of 5], area[city centre], familyFriendly[no], near[All Bar One]",forge1,"Moderately priced The Cricketers is a restaurant serving Chinese food. It has a customer rating of 3 out of 5. The Cricketers, which does not welcome kids, is located in the city centre near All Bar One.",3.0,missing,0.7861,wrong scale: score=3.0 (uses 1–4 ordinal instead of 0–100),84.67,"100,54,100"
F,annotator_153,151,"name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[moderate], customer rating[3 out of 5], area[city centre], familyFriendly[no], near[All Bar One]",forge3,The Cricketers is a moderate restaurant that serves Chinese food. It is not children-friendly and has a rating of 3 out of 5. It is located in the city centre area near All Bar One.,1.0,ok,0.7861,wrong scale: score=1.0 (uses 1–4 ordinal instead of 0–100),77.33,"100,32,100"
F,annotator_153,151,"name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[moderate], customer rating[3 out of 5], area[city centre], familyFriendly[no], near[All Bar One]",tgen,The Cricketers is a moderately priced chinese restaurant located in the city centre near All Bar One. It has a customer rating of 3 out of 5 and is not kid friendly.,2.0,missing,0.7861,wrong scale: score=2.0 (uses 1–4 ordinal instead of 0–100),77.0,"100,54"
F,annotator_153,151,"name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[moderate], customer rating[3 out of 5], area[city centre], familyFriendly[no], near[All Bar One]",zhang,The Cricketers is a restaurant providing Chinese food in the moderate price range . It is located in the city centre . It is near All Bar One . Its customer rating is 3 out of 5 .,4.0,added,0.7861,wrong scale: score=4.0 (uses 1–4 ordinal instead of 0–100),64.67,"70,34,90"
F,annotator_153,160,"name[The Cricketers], eatType[restaurant], food[English], priceRange[£20-25], customer rating[high], area[city centre], familyFriendly[yes], near[All Bar One]",gong,The Cricketers is a english restaurant in the city centre near All Bar One. It is kids friendly and has a high customer rating and a price range of £20-25.,3.0,ok,0.7861,wrong scale: score=3.0 (uses 1–4 ordinal instead of 0–100),,
F,annotator_153,160,"name[The Cricketers], eatType[restaurant], food[English], priceRange[£20-25], customer rating[high], area[city centre], familyFriendly[yes], near[All Bar One]",tnt1,The Cricketers is a restaurant providing english food in the £20-25 price range. It is located in the city centre. It is near All Bar One. Its customer rating is high.,4.0,missing,0.7861,wrong scale: score=4.0 (uses 1–4 ordinal instead of 0–100),,
F,annotator_153,160,"name[The Cricketers], eatType[restaurant], food[English], priceRange[£20-25], customer rating[high], area[city centre], familyFriendly[yes], near[All Bar One]",tnt2,The Cricketers is a restaurant providing english food in the £20-25 price range. It is located in the city centre. It is near the All Bar One. Its customer rating is high. It is kids friendly.,4.0,added,0.7861,wrong scale: score=4.0 (uses 1–4 ordinal instead of 0–100),,
F,annotator_153,160,"name[The Cricketers], eatType[restaurant], food[English], priceRange[£20-25], customer rating[high], area[city centre], familyFriendly[yes], near[All Bar One]",tr2,"The Cricketers, a kids friendly restaurant with a £20-£25 price range, with a rating of high. It serves English food and is in city centre near All Bar One.",1.0,ok,0.7861,wrong scale: score=1.0 (uses 1–4 ordinal instead of 0–100),,
F,annotator_153,160,"name[The Cricketers], eatType[restaurant], food[English], priceRange[£20-25], customer rating[high], area[city centre], familyFriendly[yes], near[All Bar One]",zhang,The Cricketers is a restaurant providing English food in the £ 20-25 price range . It is located in the city centre . It is near All Bar One . Its customer rating is high .,2.0,added,0.7861,wrong scale: score=2.0 (uses 1–4 ordinal instead of 0–100),,
F,annotator_153,168,"name[The Cricketers], eatType[restaurant], food[English], priceRange[cheap], customer rating[average], area[city centre], familyFriendly[yes], near[Café Rouge]",dangnt,The Cricketers is a family friendly restaurant providing English food in the cheap price range. It is located in the city centre. It is near Café Rouge. Its customer rating is average.,2.0,added,0.7861,wrong scale: score=2.0 (uses 1–4 ordinal instead of 0–100),,
F,annotator_153,168,"name[The Cricketers], eatType[restaurant], food[English], priceRange[cheap], customer rating[average], area[city centre], familyFriendly[yes], near[Café Rouge]",forge3,"Cheap English food for all the family can be found at The Cricketers restaurant, near Café Rouge, in the city centre area. Average ratings.",1.0,ok,0.7861,wrong scale: score=1.0 (uses 1–4 ordinal instead of 0–100),100.0,100
F,annotator_153,168,"name[The Cricketers], eatType[restaurant], food[English], priceRange[cheap], customer rating[average], area[city centre], familyFriendly[yes], near[Café Rouge]",nle,The Cricketers is a cheap family-friendly restaurant located in the city centre near Café Rouge. It serves English food and has an average customer rating.,2.0,missing,0.7861,wrong scale: score=2.0 (uses 1–4 ordinal instead of 0–100),,
F,annotator_153,168,"name[The Cricketers], eatType[restaurant], food[English], priceRange[cheap], customer rating[average], area[city centre], familyFriendly[yes], near[Café Rouge]",slug-alt,"Located in the city centre near Café Rouge, The Cricketers is a family-friendly English restaurant with an average customer rating, and a cheap price range.",4.0,added,0.7861,wrong scale: score=4.0 (uses 1–4 ordinal instead of 0–100),100.0,100
F,annotator_153,168,"name[The Cricketers], eatType[restaurant], food[English], priceRange[cheap], customer rating[average], area[city centre], familyFriendly[yes], near[Café Rouge]",tr1,the cricketers is a restaurant providing english food in the cheap price range. it is located in the city centre near café rouge.,3.0,ok,0.7861,wrong scale: score=3.0 (uses 1–4 ordinal instead of 0–100),,
F,annotator_153,171,"name[The Cricketers], eatType[restaurant], food[English], priceRange[high], customer rating[1 out of 5], area[city centre], familyFriendly[no], near[Café Rouge]",chen,The cricketers is a high priced english restaurant located in the city centre near café rouge.,1.0,ok,0.7861,wrong scale: score=1.0 (uses 1–4 ordinal instead of 0–100),,
F,annotator_153,171,"name[The Cricketers], eatType[restaurant], food[English], priceRange[high], customer rating[1 out of 5], area[city centre], familyFriendly[no], near[Café Rouge]",harv,"The English restaurant, The Wrestlers, is located in the city centre near Café Rouge. It has a high price range and a customer rating of 1 out of 5. It is not children friendly.",4.0,added,0.7861,wrong scale: score=4.0 (uses 1–4 ordinal instead of 0–100),,
F,annotator_153,171,"name[The Cricketers], eatType[restaurant], food[English], priceRange[high], customer rating[1 out of 5], area[city centre], familyFriendly[no], near[Café Rouge]",sheff1,"The Cricketers is an English restaurant in the city centre near Café Rouge it has a high price range, a 1 out of 5 and is not child friendly.",1.0,missing,0.7861,wrong scale: score=1.0 (uses 1–4 ordinal instead of 0–100),,
F,annotator_153,171,"name[The Cricketers], eatType[restaurant], food[English], priceRange[high], customer rating[1 out of 5], area[city centre], familyFriendly[no], near[Café Rouge]",tnt2,The Cricketers is a restaurant providing english food in the high price range. It is located in the city centre. It is near Café Rouge. Its customer rating is 1 out of 5.,3.0,missing,0.7861,wrong scale: score=3.0 (uses 1–4 ordinal instead of 0–100),,
F,annotator_153,171,"name[The Cricketers], eatType[restaurant], food[English], priceRange[high], customer rating[1 out of 5], area[city centre], familyFriendly[no], near[Café Rouge]",zhaw1,High priced English restaurant The Cricketers is located in the city centre near Café Rouge. It is not children friendly and has a customer rating of 1 out of 5.,2.0,missing,0.7861,wrong scale: score=2.0 (uses 1–4 ordinal instead of 0–100),,
F,annotator_153,180,"name[The Mill], eatType[pub], food[English], priceRange[less than £20], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]",adapt,The Mill is an English pub in the city centre near Raja Indian Cuisine . It is family - friendly with a price range of less than £ 20 .,4.0,added,0.7861,wrong scale: score=4.0 (uses 1–4 ordinal instead of 0–100),100.0,"100,100"
F,annotator_153,180,"name[The Mill], eatType[pub], food[English], priceRange[less than £20], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]",chen,The mill is a family-friendly pub located in the city centre near raja indian cuisine.,1.0,ok,0.7861,wrong scale: score=1.0 (uses 1–4 ordinal instead of 0–100),75.0,"80,70"
F,annotator_153,180,"name[The Mill], eatType[pub], food[English], priceRange[less than £20], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]",gong,The Mill is a english pub in the city centre near Raja Indian Cuisine. It is family friendly and has a price range of less than £20.,3.0,added,0.7861,wrong scale: score=3.0 (uses 1–4 ordinal instead of 0–100),100.0,100
F,annotator_153,180,"name[The Mill], eatType[pub], food[English], priceRange[less than £20], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]",tgen,The Mill is a family-friendly pub serving english food in the city centre near Raja Indian Cuisine. The price range is less than £20.,2.0,ok,0.7861,wrong scale: score=2.0 (uses 1–4 ordinal instead of 0–100),100.0,100
F,annotator_153,180,"name[The Mill], eatType[pub], food[English], priceRange[less than £20], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]",tr1,the mill is a family-friendly pub serving english food in the less than £20 price range. it is located in the city centre near raja indian cuisine.,2.0,missing,0.7861,wrong scale: score=2.0 (uses 1–4 ordinal instead of 0–100),100.0,100
F,annotator_153,196,"name[The Mill], eatType[pub], food[Fast food], priceRange[cheap], customer rating[5 out of 5], area[city centre], familyFriendly[yes], near[Café Sicilia]",forge1,"The Mill, which serves fast food, is a cheap pub. Customers rate The Mill, which welcomes kids, 5 out of 5. It is located in the city centre area and can be found near Café Sicilia.",1.0,added,0.7861,wrong scale: score=1.0 (uses 1–4 ordinal instead of 0–100),100.0,"100,100,100"
F,annotator_153,196,"name[The Mill], eatType[pub], food[Fast food], priceRange[cheap], customer rating[5 out of 5], area[city centre], familyFriendly[yes], near[Café Sicilia]",harv,"The Mill is a cheap, family-friendly fast food pub in the city centre near Café Sicilia with a customer rating of 5 out of 5.",2.0,added,0.7861,wrong scale: score=2.0 (uses 1–4 ordinal instead of 0–100),100.0,"100,100"
F,annotator_153,196,"name[The Mill], eatType[pub], food[Fast food], priceRange[cheap], customer rating[5 out of 5], area[city centre], familyFriendly[yes], near[Café Sicilia]",nle,The Mill is a cheap fast food pub located in the city centre near Café Sicilia with a customer rating of 5 out of 5. It is family-friendly.,4.0,missing,0.7861,wrong scale: score=4.0 (uses 1–4 ordinal instead of 0–100),100.0,"100,100"
F,annotator_153,196,"name[The Mill], eatType[pub], food[Fast food], priceRange[cheap], customer rating[5 out of 5], area[city centre], familyFriendly[yes], near[Café Sicilia]",tgen,"The Mill is a cheap, family-friendly fast food pub with a customer rating of 5 out of 5. It is located in the city centre near Café Sicilia.",2.0,missing,0.7861,wrong scale: score=2.0 (uses 1–4 ordinal instead of 0–100),100.0,"100,100,100"
F,annotator_153,196,"name[The Mill], eatType[pub], food[Fast food], priceRange[cheap], customer rating[5 out of 5], area[city centre], familyFriendly[yes], near[Café Sicilia]",zhaw2,The Mill is a cheap Fast food pub located in the city centre near Café Sicilia. It is family friendly and has a customer rating of 5 out of 5.,3.0,added,0.7861,wrong scale: score=3.0 (uses 1–4 ordinal instead of 0–100),100.0,"100,100"
